token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,nested_selected_candidate,score_type,decision_score_T1,decision_score_T2,decision_score_T3,decision_score_T4
00202829_03,02028,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6451827667850248,-0.5064076474796786,-0.1945883760149495,-0.48312439886091973
00202829_04,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.09324622630193646,-0.5604901960023114,-0.6401200000733513,-1.275364556115433
00202829_05,02028,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.28042699653955394,-1.024993308126087,-1.400766662906354,-0.13731170570123202
00202829_08,02028,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7264027619884589,-1.3477828375766907,-0.44522799647198,-0.020927789588683854
00202829_10,02028,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.36859023787582834,-1.650301565573303,-1.5013192469444823,0.42447909166998016
00202901_01,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.26712731526119216,0.051855965274504534,-1.6311976090915943,-0.7582032757910415
00202901_03,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9561826401711349,-0.8061401330156409,-0.44206764334948834,0.1339934464374875
00202901_05,02029,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.28154662486219995,-0.7552840623984667,-1.1208700059940244,-0.15245292332145716
00202901_06,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6882537348032997,0.19064572594876572,-0.6866633750413633,-0.9254199712728538
00202901_07,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.49662948728658535,-1.4939494024242708,-0.4567802416095309,-0.263955475641759
00202901_10,02029,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.722069391656543,-0.37919418308176406,-0.7848444889877151,-0.19518424469563075
00202907_02,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.20444035694587193,-0.7944295879540455,-0.18322665413227868,-1.2157685736263577
00202907_03,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.509584772056429,-0.09292958049009903,-0.848693544787902,-0.7074208038095162
00202907_04,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.020718741295978393,-1.1327087147233459,-0.10415569451342066,-0.7369990662046739
00202907_05,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.18122703981525157,-0.9319720622903968,-0.25539524346900644,-1.0589092111053087
00202907_06,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.13959697622563494,-0.45659229640626725,-0.5747829574489003,-1.3799099114292366
00202907_07,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.13531276232296996,-0.9465345103352709,-0.5161051830997121,-1.0037019205876359
00202908_00,02029,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.44269305893077526,-0.5897678084703449,-0.7655897621877374,-0.17104544384422377
00202908_02,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5459407416040103,-0.9520240385267127,-1.7384573604373648,0.6518853898308994
00202908_04,02029,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.40254305166228077,-1.5415999579931468,1.0784877168209794,-0.7287950866009538
00202908_05,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.812132143764951,-0.8722036692248244,-1.3931313729594292,-0.1031884851921746
00202908_07,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6369843291318158,-0.15190857310049588,-1.047458040787963,-0.6883629675422145
00202909_10,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.24373537627304387,-0.7266016240957881,-1.084428408938977,-0.15827258969553432
00202909_11,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.123023056277825,-1.855670720773247,0.15542852419608433,0.3131605104256115
00202911_01,02029,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.39738397084081895,-0.44654327928698134,-0.12802286691935127,-0.993025862765744
00202911_06,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6901683232160285,0.46371049240085416,-1.7262583646556684,-0.5303232335620298
00202911_07,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8584843642715841,-1.1127851886711175,-0.5790023808554299,4.655257282321079e-05
00202911_08,02029,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4250222876622356,-1.1019221138106228,0.28023179112931695,0.19677201983024678
00202911_10,02029,1,T2,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.35330377407684066,-0.5109536347285906,-2.304027817124771,-0.5814515528144542
00202911_11,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8078864951799527,-1.277560320335887,-0.9563218024647199,0.1982421506410243
00202913_02,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0471465000614693,-1.36488857730881,-0.5649895640759289,0.28220111757072425
00202913_03,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,0.03492260153750759,-2.415633323542691,-0.7480262275591819,0.46756870296102676
00202913_06,02029,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0038256881727148,-0.7852357624031022,-0.2140543317324879,0.29790076288718687
00202913_08,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.1937688460322925,0.765750066098831,-1.555206375662268,-2.517566116353746
00202913_09,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.7384324294888516,-1.3257477143932328,-2.495318720770591,-0.5888245452322305
00202913_10,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6503421993206768,-1.896668694622905,-0.6848348832916732,0.08964973136704474
00202918_01,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6568031386808281,-0.7321822927693096,-1.06930104490156,0.13439369906414772
00202918_02,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.261672348630039,-0.41254037586516573,-1.5028353465789812,-0.40539372445265215
00202918_03,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.20564606029807447,-1.4223131570687007,-1.05966314081224,-0.24031242579864406
00202918_04,02029,1,T2,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3359587546162677,-0.45825823661583076,-0.4408365049210108,-0.6685071616301005
00202918_06,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.17566662227496044,-1.3391634864832813,-0.3448680309494465,-0.556360432702369
00202918_08,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.19663596218911517,-1.3382710216761877,-1.1562951502217476,-0.3018823880282964
00202918_10,02029,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.695982868801224,-0.6886656256984944,-0.42134058708891714,-0.7086724173212398
00202920_00,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.17694087568813355,-1.487338442923376,-1.307253834214264,0.3046221207070768
00202920_03,02029,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0696678430385111,-0.777797712402424,-1.054084934280658,-0.43377440291607283
00202920_05,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.563763688412662,-0.9977374872457224,-1.0842901503861802,0.42367301186968215
00202920_06,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.05361725190929523,0.040501169313429286,-1.0106497260240666,-1.2757612063119035
00202920_08,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.018704367714307057,-0.6291440757690396,-0.4564725773767134,-0.9485429653055566
00202924_01,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7192962997262761,-1.6346873834647069,-1.2115295034854816,0.5737767052327112
00202924_03,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.07154424046143448,-1.2263820804023045,-0.40851626855697865,-0.633524182962149
00202924_04,02029,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7131485277703301,-1.221994070824839,0.1105462210472713,-0.3304451315712098
00202926_00,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,0.39141052088977357,-1.384324882979449,-2.2014039348349237,0.40002126906576213
00202926_02,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7079338112872898,0.290586469949209,-0.6326353024489308,-1.1629573235298336
00202926_03,02029,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.22616988208731148,-0.4396803326951946,-0.592894474544549,-0.5983457541834076
00202926_04,02029,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8035164885052991,0.6040707253659543,-1.8492221669708298,-0.07417968754617071
00202926_05,02029,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.2825849582909724,-0.8358595505970432,-0.6492281274905178,-0.28102519375168733
00202926_06,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7348322285146355,-1.7410344831106175,-1.5427561099986722,0.6897005345585179
00202926_07,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.05314686868494345,-1.3271523975570612,-0.5907785186050927,-0.29475642367006455
00202926_08,02029,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8546558871683325,0.4437958849319408,-0.5552311697007468,-0.9545921407474594
00202926_09,02029,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.3441229240433628,0.2529152660494489,-0.3154006971304212,-0.7933849420700093
00202926_10,02029,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.47104345101806366,-0.10792426845034697,-1.6244599231269463,-0.39600089141716016
00202928_00,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.569402394203187,-1.2854048424423148,-2.176460266858837,1.197778812538518
00202928_01,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.2809766878627684,0.05317667880044974,-0.6828044591563741,-1.3143373535298184
00202928_02,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8638792458405037,-2.0908955874645994,-1.0418523655452265,0.8326277248475509
00202928_03,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6062719761891686,1.1108315957999697,-1.4606513885946022,-1.189875956098645
00202928_04,02029,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.10888513407863681,-2.106876316130445,0.5345911183842155,-0.8917956027385806
00202928_05,02029,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.48996133292249244,-0.7868622434364614,-0.1756453691545118,-0.5705986195517275
00202928_07,02029,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9499474674023338,0.10542671488549216,-0.7664185060059776,-0.29014566345885034
00202929_02,02029,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7788197205182518,-1.329082706525524,0.11189594208778353,-0.21454573121064344
00202929_03,02029,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3055549835773387,-1.0742038883879794,-0.02340402981104428,-0.47784016108897925
00202929_04,02029,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.1453195761184406,-1.420027736800909,-1.1222001279265408,0.24472766942453655
00202929_05,02029,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.568442822661523,-1.6303826996911777,-1.4719289371094062,-0.36856833862194455
00202929_07,02029,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.15712172768418592,-0.13061417711249113,-0.7367507061350311,-1.3442840883750755
00202929_08,02029,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8438824948513121,-0.6716975683788899,0.2864535347385754,-0.7443687227717414
00202929_10,02029,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8557457583920886,-1.3961923756690866,-0.5976739115942952,0.33064848620051085
00203001_01,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.454508702052541,-1.316866637765835,-1.3739095608122676,0.21865286851614624
00203001_03,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6231605185777301,-0.3827397156813857,-0.5670540268725572,-0.23424984524160003
00203001_05,02030,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3904683651911862,0.09589155079678546,-0.7156979992406489,-1.202392915698333
00203001_06,02030,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.7093237925926223,1.1910471519221582,-0.37977834955290907,-1.2108692252342783
00203001_07,02030,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4227299887771874,-1.1882733953919504,0.21501963822670744,0.18942314280431666
00203001_09,02030,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7497583984610461,-0.4554269611061167,-0.4727408000658506,-0.6289218477722218
00203001_10,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5164779339799274,-0.8445495707288395,-0.5304021939434469,-0.28063086597585807
00203007_02,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5787517907739915,-0.5105416687905433,-0.996305037583348,-0.15159602359563445
00203007_03,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0725812735161635,-0.5219491394317424,-1.7937534197561422,0.34377535230973105
00203007_04,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.49830536345323506,-1.3967951477677862,-0.7028409534717219,0.16894058124351846
00203007_06,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.5195744965823641,-1.3369449126415862,-0.6279919694954126,-0.6397300178664552
00203007_07,02030,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.704222883491239,-0.3624436512702166,0.822654571598271,-0.7599335499876179
00203008_00,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9214466884308741,-0.3490567679705546,-0.6397082225739265,0.21870912186264152
00203008_07,02030,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.2894041760196716,0.10165787742594157,-0.8581436647785505,-0.8006329711117038
00203011_01,02030,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.05342771065848,-0.10874424385080605,-0.39310533601439224,-0.4824641721573333
00203011_07,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7282510997223492,-0.41090236487245013,-1.6413217304407106,0.07644961979499526
00203011_08,02030,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.81164101937453,-0.8561854902560333,-0.2500676925904439,-0.3615965891909805
00203013_02,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0185258153141485,-0.5084250901563244,-2.6656057947770004,0.8970819335987343
00203013_03,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7568033964697388,-1.6151432546984246,-1.0091440966261827,0.8069829332839453
00203013_06,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,1.3827986227176532,-2.578062017785564,-1.3139261510065396,-1.2937376806179437
00203013_08,02030,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9926804569213058,0.14396729153104815,-0.3035318921266932,-1.0903087672385374
00203013_10,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.040635227018699,-1.5640373914523922,-1.0694999328826362,1.2332032426349175
00203018_01,02030,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0643866965166104,-0.05773978609058972,-0.9864250344634564,-0.08015844603396421
00203018_02,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.8031475405352206,-0.7091349800600987,-2.6603611101747693,-0.6626286473456962
00203018_03,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.10401603348980537,-1.6507110095120436,-1.0136218969758333,-0.2111112476877629
00203018_04,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-3.5953263497478525,-1.0263209820898584,-1.510350538067808,0.6966111258694185
00203018_06,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.0259402037248746,-0.7553281744193344,-1.4683801959024838,-0.30107883702948446
00203018_08,02030,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.735234009616897,0.1265430916318575,-0.8164443794914623,0.06020725637411667
00203020_00,02030,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.1703671768578234,0.6617756511330469,-1.0468176597047865,-0.8228702732351503
00203020_03,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,1.1982512249834747,-1.2930800860002822,-2.684610002689212,-1.4504642038808881
00203020_08,02030,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.12526242910774465,-0.6930750374590376,-0.8227197902931278,-1.1479394102868288
00203024_01,02030,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3080821841651711,-0.7425356689244536,-0.18768780756937342,-0.6936699044692826
00203024_03,02030,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.22793247601381772,-1.387522817380028,-0.4360075312755869,-0.13050207761562904
00203024_04,02030,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.364760797981417,-0.7791663676721874,-0.30473950130432037,0.6043429580387303
00203026_00,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8950502534443726,-0.9223140943715744,-0.9143597691165053,0.0707427136564191
00203026_02,02030,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7420331083887297,0.96971590377519,0.020552506096600642,-2.050936238082127
00203026_04,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.737747984870857,-1.1295788821725898,-0.9086272968460465,0.13053643959421507
00203026_05,02030,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.11179697424701995,-0.9612556131182874,-0.18882017431888343,-0.7159072335191043
00203026_06,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.3029091297538211,-0.8807714172769004,-0.49025372888732177,0.4194520662370201
00203026_07,02030,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.1767583896038879,-0.41326351262653305,-0.16584620413538764,-1.0929635043060237
00203026_08,02030,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.44840940085257797,-0.9326013953504356,-0.10957930093319967,-0.49968336181347156
00203026_09,02030,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0263599389534503,0.413288710473383,-0.4976491422850065,-1.2091242522075047
00203026_10,02030,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.11228080218718373,-1.0383168465621209,-1.110476387272977,-0.3606994744233391
00203028_00,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2986054467711279,-1.1725960067251542,-0.14455659262714537,0.7504479515012943
00203028_01,02030,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.27502910242590084,-0.903344379062173,0.9042604003146887,-1.0284014340066328
00203028_02,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2928931131839017,-1.1725587624161364,-0.5397877728023275,0.0779844431995042
00203028_03,02030,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.2606125095746408,-0.4501979299836566,-0.23841341348116363,-1.232962074725762
00203028_04,02030,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8064087566108067,-0.7791107300078554,0.037280495845462225,-0.5424172340999713
00203028_05,02030,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6762973893861302,-0.8710388218842459,-0.7388808177645907,-0.11646642665142565
00203029_02,02030,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.059893226592931,-0.5626481169740636,0.2826782143123808,-0.49809530877600217
00203029_03,02030,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.6776038307269667,-0.7270192731566323,0.695824602074765,-0.8936721986052802
00203029_04,02030,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5991108502572171,-0.08707309123696894,-1.2148035775718617,-0.41072752616781066
00203029_05,02030,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6845144318255663,-0.42247315980811373,-1.2685598773172875,-0.15227967751313937
00203029_07,02030,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.6310534280132076,-1.052017333373365,0.0697314179685784,0.04904986282082058
00203029_08,02030,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.16606679300536376,-0.9267739368624472,0.2930918062676705,-0.9469552484985742
00203029_10,02030,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0336752571361436,-0.5365838158826666,0.21227077947297668,-0.5798698283349784
00203101_01,02031,1,T2,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,4.574321746708378,0.004930192791331112,-16.349084418592383,-6.761913670247841
00203101_03,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.0598705609283403,-3.9870439323094886,-2.349025368364813,-4.121339334751102
00203101_05,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.7206128342008684,-0.6255071223062076,-2.795015578482654,-1.526456422695803
00203101_06,02031,1,T2,T2,fusion;C=0.1,uncalibrated_linear_svm_margin,0.42202699411430855,0.42820283443082274,-1.72439962502281,-2.3012870528785476
00203101_07,02031,1,T4,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.20739599194914915,-1.6023625204816017,-0.08156956943675331,-1.0015902642338286
00203101_09,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.7999682824729991,-0.5287267524555578,-3.4217763416517326,-1.03233043838862
00203101_10,02031,1,T2,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.20528583053763333,-0.72100430700409,-0.717000162094876,-1.1354798141798499
00203107_02,02031,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.790406047060379,-1.4081777507258662,-1.7919163201082342,0.4913107296653302
00203107_03,02031,1,T2,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.1342166642847842,-0.5701864849023179,-3.989941845109907,-0.03184835021110166
00203107_04,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.6059467078414394,0.3414690117470901,-3.4918045503321813,-1.2203910144100267
00203107_05,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.1319108880255493,-0.5180681262557646,-0.3121945859945988,-1.6626419215184476
00203107_06,02031,1,T1,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.6213631109057816,-1.8506514483673238,-1.4939116776595307,0.4756716766896488
00203107_07,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.6639184586889931,-0.40087375918729407,-2.1058542409573766,-1.925006624877732
00203108_00,02031,1,T2,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.0005595442082544366,-1.4396804349783738,-0.5968175114808656,-0.5589974738211957
00203108_02,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.6971839436788118,-0.5696366604980694,-2.6396088768185217,-0.8748143213427488
00203108_04,02031,1,T3,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.1277434485691842,-0.48756859652230744,-1.6535750488804606,-1.3675116655085784
00203108_05,02031,1,T4,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.8465736360983509,-0.627062742282452,0.24912776269962245,-1.1629069972411048
00203108_07,02031,1,T2,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.24307020923289813,-0.992924554893626,-1.1222094618797116,-0.8817224133372783
00203109_03,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.5785687729537496,-1.2292990022308934,-5.9795185786201674,-2.40923736421912
00203109_10,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.5233715583636354,0.014607356376320602,-1.0410822142286373,-2.6468851710853927
00203109_11,02031,1,T4,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.11952433124550677,-1.7501156138023881,-0.11759370255708568,-0.8849520591666258
00203111_01,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,4.0572876674406455,-10.679624728916654,0.14466539717631766,-4.045360796067715
00203111_06,02031,1,T2,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-2.8387516010290024,-2.304099931287791,-1.3653006654463893,1.893478203477506
00203111_07,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.9026522466297425,-0.5099781116250772,-2.827824335981645,-1.2959533130524985
00203111_08,02031,1,T3,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.0085132299677575,-0.9561874847273112,-0.01965256144650329,-1.2209991426277762
00203111_10,02031,1,T2,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.39374273058265163,-0.7661809408149849,-2.024237100937494,-0.2504279960863794
00203111_11,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.03449165066112814,-0.9318356581218499,-0.8936138009862951,-0.9393657694002485
00203113_02,02031,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.7832069912997331,-1.7675088952503697,-4.946498186658118,1.395668355167912
00203113_03,02031,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.25512438273768134,-1.5081984232722905,-2.0768513221220704,-0.13390816545419804
00203113_06,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.8842538060355234,-4.888701042881222,-4.563595659887186,-2.275150116007691
00203113_08,02031,1,T2,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.1500325744503347,-0.15411245150259223,-1.2009075892531653,-1.5552348514343732
00203113_10,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.2649696645743952,-2.32956299957638,-1.0349166223917599,-0.707945040331321
00203118_01,02031,1,T4,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,0.020449906535555562,-0.7833617996466162,-0.3418129497939384,-1.034554176921049
00203118_02,02031,1,T1,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.2796817208575376,-1.5955991284020619,-2.87840664269958,0.6825407384780767
00203118_03,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.1989116714065151,-1.0214519373474933,-2.3055058212531865,-1.1323538103493984
00203118_04,02031,1,T2,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.32143224782646895,-1.4009476891026051,-2.96651237050785,0.43362859861610514
00203118_06,02031,1,T1,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.12913697588509832,-2.0320929593602495,-1.934157473179389,0.35838103853099634
00203118_08,02031,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,1.6186219861862274,0.07913836467189028,-2.7478698296147677,-1.7065368071035927
00203118_10,02031,1,T2,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.7070168795652877,-0.6160979769428768,-3.7963551494878947,-0.08612111760335317
