token_id,speaker_id,expected_tone,tone_correctness,incorrect_probability,nested_threshold,predicted_incorrect
00203811_01,02038,1,1,0.5011293143342458,0.53,0
00203811_06,02038,2,1,0.48606723060967333,0.53,0
00203811_07,02038,4,1,0.5337797858726904,0.53,1
00203811_08,02038,3,1,0.3280865549061561,0.53,0
00203811_10,02038,2,0,0.4828759953871025,0.53,0
00203811_11,02038,4,0,0.49990874630077586,0.53,0
00203813_02,02038,4,1,0.554643830276488,0.53,1
00203813_03,02038,4,1,0.4970978187180629,0.53,0
00203813_06,02038,1,1,0.5045643449551019,0.53,0
00203813_08,02038,2,1,0.3878417511407534,0.53,0
00203813_09,02038,4,0,0.44812089264415145,0.53,0
00203813_10,02038,4,1,0.3783481921475134,0.53,0
00203818_01,02038,4,1,0.5037032416875867,0.53,0
00203818_02,02038,1,1,0.5071563190139886,0.53,0
00203818_03,02038,1,1,0.5032276800311811,0.53,0
00203818_04,02038,2,0,0.48777710625359155,0.53,0
00203818_06,02038,1,1,0.5101770263673256,0.53,0
00203818_08,02038,1,1,0.5002432911673006,0.53,0
00203818_10,02038,2,1,0.48960701492377295,0.53,0
00203820_00,02038,4,1,0.5148076436596218,0.53,0
00203820_03,02038,1,1,0.5042543498868765,0.53,0
00203820_05,02038,4,1,0.5593221641749452,0.53,1
00203820_06,02038,2,1,0.47800748667587345,0.53,0
00203820_08,02038,4,1,0.4386109147334976,0.53,0
00203824_01,02038,4,1,0.41121968497570155,0.53,0
00203824_03,02038,1,1,0.5038304487316881,0.53,0
00203824_04,02038,2,1,0.48149013249719474,0.53,0
00203826_00,02038,4,1,0.4582875221464239,0.53,0
00203826_02,02038,2,1,0.5028839603441965,0.53,0
00203826_03,02038,4,1,0.517310500779352,0.53,0
00203826_04,02038,4,1,0.380121139267099,0.53,0
00203826_05,02038,1,1,0.5064677106651663,0.53,0
00203826_06,02038,4,1,0.426509999449704,0.53,0
00203826_07,02038,1,1,0.5204840063152361,0.53,0
00203826_08,02038,3,1,0.5540034499246435,0.53,1
00203826_09,02038,3,1,0.5074683743311299,0.53,0
00203826_10,02038,4,1,0.49954315339981115,0.53,0
00203828_00,02038,4,1,0.4784551676158322,0.53,0
00203828_01,02038,2,1,0.4497662791745311,0.53,0
00203828_02,02038,4,0,0.5324317881879594,0.53,1
00203828_03,02038,2,1,0.4380568828044959,0.53,0
00203828_04,02038,3,1,0.5480687405702221,0.53,1
00203828_05,02038,4,1,0.41120894745534253,0.53,0
00203828_07,02038,3,1,0.4426055477214227,0.53,0
00203829_02,02038,4,0,0.6229988031845913,0.53,1
00203829_03,02038,3,1,0.19041078169260137,0.53,0
00203829_04,02038,1,1,0.5095466336461972,0.53,0
00203829_05,02038,1,1,0.5029661783353553,0.53,0
00203829_07,02038,2,1,0.4527079987813477,0.53,0
00203829_08,02038,3,0,0.4488226156119389,0.53,0
00203829_10,02038,4,1,0.5620235001097929,0.53,1
00203901_01,02039,2,1,0.5855181615531531,0.49000000000000005,1
00203901_03,02039,4,0,0.4092526756701202,0.49000000000000005,0
00203901_05,02039,1,1,0.1789281930456369,0.49000000000000005,0
00203901_06,02039,2,1,0.004506369208589467,0.49000000000000005,0
00203901_07,02039,4,0,0.9986110520544773,0.49000000000000005,1
00203901_09,02039,1,0,0.022747800636544142,0.49000000000000005,0
00203901_10,02039,2,0,0.9994297107787037,0.49000000000000005,1
00203907_02,02039,4,0,0.5776328623678691,0.49000000000000005,1
00203907_03,02039,2,1,0.34647243070049943,0.49000000000000005,0
00203907_04,02039,4,1,0.595215644904319,0.49000000000000005,1
00203907_05,02039,4,1,0.7951096615849856,0.49000000000000005,1
00203907_06,02039,1,1,0.21439853338703424,0.49000000000000005,0
00203907_07,02039,1,0,0.280162180470269,0.49000000000000005,0
00203908_00,02039,2,1,0.3836104637411266,0.49000000000000005,0
00203908_02,02039,4,1,0.3129739658078999,0.49000000000000005,0
00203908_04,02039,3,1,0.027296207703349118,0.49000000000000005,0
00203908_05,02039,4,1,0.0019741175011128557,0.49000000000000005,0
00203908_07,02039,2,1,0.07092448059155174,0.49000000000000005,0
00203909_03,02039,1,0,0.23489804345861864,0.49000000000000005,0
00203909_10,02039,4,1,0.4388357630375942,0.49000000000000005,0
00203909_11,02039,4,0,0.972285759393444,0.49000000000000005,1
00203911_01,02039,1,1,0.5558562527208092,0.49000000000000005,1
00203911_06,02039,2,0,0.47032032269160184,0.49000000000000005,0
00203911_07,02039,4,1,0.2967225690453448,0.49000000000000005,0
00203911_08,02039,3,0,0.007382925362799906,0.49000000000000005,0
00203911_10,02039,2,0,0.4303539356942124,0.49000000000000005,0
00203911_11,02039,4,0,0.9999999999964142,0.49000000000000005,1
00203913_02,02039,4,0,0.5431283285450791,0.49000000000000005,1
00203913_03,02039,4,0,0.5857871708993893,0.49000000000000005,1
00203913_06,02039,1,0,0.4441166577010557,0.49000000000000005,0
00203913_08,02039,2,0,0.010381768292402107,0.49000000000000005,0
00203913_09,02039,4,0,0.36882196414222124,0.49000000000000005,0
00203913_10,02039,4,1,0.6830727105632123,0.49000000000000005,1
00203918_01,02039,4,0,0.054815715508220855,0.49000000000000005,0
00203918_02,02039,1,0,0.6255000504320166,0.49000000000000005,1
00203918_03,02039,1,0,0.7233227290042037,0.49000000000000005,1
00203918_04,02039,2,1,0.10517191795042338,0.49000000000000005,0
00203918_06,02039,1,1,0.14982747726172624,0.49000000000000005,0
00203918_08,02039,1,0,0.22718741518368346,0.49000000000000005,0
00203918_10,02039,2,1,0.7196257729991479,0.49000000000000005,1
00203920_00,02039,4,1,0.21987921984923578,0.49000000000000005,0
00203920_03,02039,1,1,0.5306344478262347,0.49000000000000005,1
00203920_05,02039,4,1,0.47623671524130134,0.49000000000000005,0
00203920_06,02039,2,1,0.1395530991281999,0.49000000000000005,0
00203920_08,02039,4,1,0.06639147940691961,0.49000000000000005,0
00203924_01,02039,4,0,2.1969778616189875e-06,0.49000000000000005,0
00203924_03,02039,1,0,0.06161165779873224,0.49000000000000005,0
00203924_04,02039,2,0,0.5134478906221177,0.49000000000000005,1
00203926_00,02039,4,0,0.9278243080786127,0.49000000000000005,1
00203926_02,02039,2,1,0.01968459502849884,0.49000000000000005,0
00203926_03,02039,4,0,0.593656674875186,0.49000000000000005,1
00203926_04,02039,4,0,0.0031876260536484857,0.49000000000000005,0
00203926_05,02039,1,0,0.9430456262579385,0.49000000000000005,1
00203926_06,02039,4,0,0.9426086625335274,0.49000000000000005,1
00203926_07,02039,1,0,0.1052745261101998,0.49000000000000005,0
00203926_08,02039,3,1,0.17066927396102963,0.49000000000000005,0
00203926_09,02039,3,0,0.587701567948857,0.49000000000000005,1
00203926_10,02039,4,0,0.3554744665578207,0.49000000000000005,0
00203928_00,02039,4,0,8.038248896227828e-06,0.49000000000000005,0
00203928_01,02039,2,1,0.23427241929693005,0.49000000000000005,0
00203928_02,02039,4,0,0.9938197804211386,0.49000000000000005,1
00203928_03,02039,2,1,0.21116338624686776,0.49000000000000005,0
00203928_04,02039,3,1,0.35970116892022974,0.49000000000000005,0
00203928_05,02039,4,0,0.9932378972799074,0.49000000000000005,1
00203928_07,02039,3,0,0.20841022948479823,0.49000000000000005,0
00203929_02,02039,4,0,0.99999999561037,0.49000000000000005,1
00203929_03,02039,3,0,0.9122935403266004,0.49000000000000005,1
00203929_04,02039,1,0,0.27085030588756687,0.49000000000000005,0
00203929_05,02039,1,0,0.45124239590630155,0.49000000000000005,0
00203929_07,02039,2,1,0.5083228040665589,0.49000000000000005,1
00203929_08,02039,3,0,3.8881934425624104e-06,0.49000000000000005,0
00203929_10,02039,4,1,0.006371034269638291,0.49000000000000005,0
00204101_01,02041,2,1,0.6031773036025637,0.49000000000000005,1
00204101_03,02041,4,1,0.45001693087773853,0.49000000000000005,0
00204101_05,02041,1,1,0.45718195530764233,0.49000000000000005,0
00204101_06,02041,2,1,0.43712581410854884,0.49000000000000005,0
00204101_07,02041,4,1,0.3333024113744511,0.49000000000000005,0
00204101_09,02041,1,1,0.47331916121252493,0.49000000000000005,0
00204101_10,02041,2,1,0.5183512361202809,0.49000000000000005,1
00204107_02,02041,4,1,0.5003664338570863,0.49000000000000005,1
00204107_03,02041,2,1,0.5038107033369434,0.49000000000000005,1
00204107_04,02041,4,1,0.47432671063455895,0.49000000000000005,0
00204107_05,02041,4,1,0.5331920124418268,0.49000000000000005,1
00204107_06,02041,1,1,0.471061402942859,0.49000000000000005,0
00204107_07,02041,1,1,0.5562301677023938,0.49000000000000005,1
00204108_00,02041,2,1,0.47280080198151636,0.49000000000000005,0
00204108_02,02041,4,1,0.5047921876302055,0.49000000000000005,1
00204108_04,02041,3,1,0.5448142406487295,0.49000000000000005,1
00204108_05,02041,4,1,0.5263742979074812,0.49000000000000005,1
00204108_07,02041,2,1,0.479946378519436,0.49000000000000005,0
00204109_03,02041,1,1,0.45841458421218195,0.49000000000000005,0
00204109_10,02041,4,1,0.5093870243546792,0.49000000000000005,1
00204109_11,02041,4,1,0.5279144858666451,0.49000000000000005,1
00204111_01,02041,1,1,0.4583657616263258,0.49000000000000005,0
00204111_06,02041,2,1,0.6363858652535339,0.49000000000000005,1
00204111_07,02041,4,1,0.49800851761059234,0.49000000000000005,1
00204111_08,02041,3,1,0.5714455967157398,0.49000000000000005,1
00204111_10,02041,2,1,0.5209768996817936,0.49000000000000005,1
00204111_11,02041,4,1,0.378462542741771,0.49000000000000005,0
00204113_02,02041,4,0,0.4841725694744033,0.49000000000000005,0
00204113_03,02041,4,0,0.4339607277488118,0.49000000000000005,0
00204113_06,02041,1,1,0.471061402942859,0.49000000000000005,0
00204113_08,02041,2,0,0.5241852110411601,0.49000000000000005,1
00204113_09,02041,4,1,0.4989057965687704,0.49000000000000005,1
00204113_10,02041,4,0,0.5279144858666451,0.49000000000000005,1
00204118_01,02041,4,1,0.4771060987927457,0.49000000000000005,0
00204118_02,02041,1,1,0.471061402942859,0.49000000000000005,0
00204118_03,02041,1,1,0.45980236011161774,0.49000000000000005,0
00204118_04,02041,2,1,0.46060901704033086,0.49000000000000005,0
00204118_06,02041,1,1,0.4832367662155298,0.49000000000000005,0
00204118_08,02041,1,1,0.45899048059521197,0.49000000000000005,0
00204118_10,02041,2,0,0.4999988176171641,0.49000000000000005,1
00204120_00,02041,4,1,0.5279144858666451,0.49000000000000005,1
00204120_03,02041,1,1,0.49000146301825637,0.49000000000000005,1
00204120_05,02041,4,1,0.47908109098844187,0.49000000000000005,0
00204120_06,02041,2,1,0.4999988176171641,0.49000000000000005,1
00204120_08,02041,4,1,0.5279144858666451,0.49000000000000005,1
00204124_01,02041,4,1,0.3647494464516933,0.49000000000000005,0
00204124_03,02041,1,1,0.49841214043616716,0.49000000000000005,1
00204124_04,02041,2,1,0.5327618744075174,0.49000000000000005,1
00204126_00,02041,4,1,0.39217509092162267,0.49000000000000005,0
00204126_02,02041,2,1,0.4138343722103847,0.49000000000000005,0
00204126_03,02041,4,1,0.5026361106575153,0.49000000000000005,1
00204126_04,02041,4,1,0.5248437557293838,0.49000000000000005,1
00204126_05,02041,1,1,0.47717072952433526,0.49000000000000005,0
00204126_06,02041,4,1,0.35546611251122356,0.49000000000000005,0
00204126_07,02041,1,1,0.5042280732915129,0.49000000000000005,1
00204126_08,02041,3,0,0.5017186091735443,0.49000000000000005,1
00204126_09,02041,3,1,0.5498136086701949,0.49000000000000005,1
00204126_10,02041,4,1,0.5279144858666451,0.49000000000000005,1
00204128_00,02041,4,1,0.4081634926196909,0.49000000000000005,0
00204128_01,02041,2,1,0.4981120637085284,0.49000000000000005,1
00204128_02,02041,4,1,0.3951283937767316,0.49000000000000005,0
00204128_03,02041,2,1,0.4467198834943268,0.49000000000000005,0
00204128_04,02041,3,1,0.5645414150453563,0.49000000000000005,1
00204128_05,02041,4,1,0.3927283016347731,0.49000000000000005,0
00204128_07,02041,3,1,0.5518826688486654,0.49000000000000005,1
00204129_02,02041,4,1,0.6290399058979814,0.49000000000000005,1
00204129_03,02041,3,1,0.5624868158880018,0.49000000000000005,1
00204129_04,02041,1,1,0.471061402942859,0.49000000000000005,0
00204129_05,02041,1,1,0.46084902651609644,0.49000000000000005,0
00204129_07,02041,2,1,0.4287774032550967,0.49000000000000005,0
00204129_08,02041,3,1,0.28907923654288037,0.49000000000000005,0
00204129_10,02041,4,1,0.4098211526938098,0.49000000000000005,0
00204201_01,02042,2,1,0.8704351852019317,0.6100000000000001,1
00204201_03,02042,4,1,0.45436779299577146,0.6100000000000001,0
00204201_05,02042,1,1,0.7065402332391527,0.6100000000000001,1
00204201_06,02042,2,1,0.007047460367461352,0.6100000000000001,0
00204201_07,02042,4,0,0.47264226624047234,0.6100000000000001,0
00204201_09,02042,1,1,0.9792005405592209,0.6100000000000001,1
00204201_10,02042,2,0,0.04478829980169878,0.6100000000000001,0
00204207_02,02042,4,0,0.49718121699716783,0.6100000000000001,0
00204207_03,02042,2,1,0.5798114948856415,0.6100000000000001,0
00204207_04,02042,4,1,0.5608807969783156,0.6100000000000001,0
00204207_05,02042,4,1,0.2925851024708167,0.6100000000000001,0
00204207_06,02042,1,1,0.46279809502894637,0.6100000000000001,0
00204207_07,02042,1,1,0.16343700132736996,0.6100000000000001,0
00204208_00,02042,2,0,0.39899407878874016,0.6100000000000001,0
00204208_02,02042,4,0,0.602085054388829,0.6100000000000001,0
00204208_04,02042,3,1,0.11134066247523373,0.6100000000000001,0
00204208_05,02042,4,1,0.4421259962241535,0.6100000000000001,0
00204208_07,02042,2,0,0.7609627601889837,0.6100000000000001,1
00204209_03,02042,1,0,0.4230932443763343,0.6100000000000001,0
00204209_10,02042,4,1,0.4850413694476719,0.6100000000000001,0
00204209_11,02042,4,1,0.0019353900285816173,0.6100000000000001,0
00204211_01,02042,1,1,0.46345497999143886,0.6100000000000001,0
00204211_06,02042,2,1,0.22865913254725295,0.6100000000000001,0
00204211_07,02042,4,1,0.5387526166769218,0.6100000000000001,0
00204211_08,02042,3,1,0.021374363348449662,0.6100000000000001,0
00204211_10,02042,2,1,0.5825641407482448,0.6100000000000001,0
00204211_11,02042,4,1,0.7233339618304716,0.6100000000000001,1
00204213_02,02042,4,1,0.47378470699794234,0.6100000000000001,0
00204213_03,02042,4,1,0.351678597182615,0.6100000000000001,0
00204213_06,02042,1,1,0.5306884902061295,0.6100000000000001,0
00204213_08,02042,2,0,0.018878055920977372,0.6100000000000001,0
00204213_09,02042,4,0,0.3727728463823668,0.6100000000000001,0
00204213_10,02042,4,1,0.0006433738587432942,0.6100000000000001,0
00204218_01,02042,4,1,0.3243940992209197,0.6100000000000001,0
00204218_02,02042,1,0,0.4186770972078285,0.6100000000000001,0
00204218_03,02042,1,1,0.5055136586913452,0.6100000000000001,0
00204218_04,02042,2,1,0.3891283649968434,0.6100000000000001,0
00204218_06,02042,1,0,0.23992504377896598,0.6100000000000001,0
00204218_08,02042,1,1,0.37940475087562203,0.6100000000000001,0
00204218_10,02042,2,1,0.6624859225039055,0.6100000000000001,1
00204220_00,02042,4,1,0.4211724973634943,0.6100000000000001,0
00204220_03,02042,1,1,0.5008325084771392,0.6100000000000001,0
00204220_05,02042,4,1,0.6184274494506876,0.6100000000000001,1
00204220_06,02042,2,1,0.5825813826852594,0.6100000000000001,0
00204220_08,02042,4,1,0.3883849132210128,0.6100000000000001,0
00204224_01,02042,4,1,0.007036923338524599,0.6100000000000001,0
00204224_03,02042,1,1,0.2371834957961519,0.6100000000000001,0
00204224_04,02042,2,1,0.14848239859819284,0.6100000000000001,0
00204226_00,02042,4,1,0.018221588195365113,0.6100000000000001,0
00204226_02,02042,2,1,0.714926711428784,0.6100000000000001,1
00204226_03,02042,4,1,0.8579517233774957,0.6100000000000001,1
00204226_04,02042,4,1,0.09747351387539181,0.6100000000000001,0
00204226_05,02042,1,1,0.6093696602029381,0.6100000000000001,0
00204226_06,02042,4,1,0.004897970478734685,0.6100000000000001,0
00204226_07,02042,1,1,0.43159532648336263,0.6100000000000001,0
00204226_08,02042,3,0,0.37214253855617585,0.6100000000000001,0
00204226_09,02042,3,1,0.2131065685834309,0.6100000000000001,0
00204226_10,02042,4,1,0.4557573205928374,0.6100000000000001,0
00204228_00,02042,4,1,0.04196667728615641,0.6100000000000001,0
00204228_01,02042,2,1,0.28487470071332843,0.6100000000000001,0
00204228_02,02042,4,1,0.2365472439914282,0.6100000000000001,0
00204228_03,02042,2,1,0.8225559750290313,0.6100000000000001,1
00204228_04,02042,3,1,0.26248532783146467,0.6100000000000001,0
00204228_05,02042,4,1,0.14443756922990472,0.6100000000000001,0
00204228_07,02042,3,1,0.5626147784900081,0.6100000000000001,0
00204229_02,02042,4,1,0.06125227036593658,0.6100000000000001,0
00204229_03,02042,3,1,0.22329988332978387,0.6100000000000001,0
00204229_04,02042,1,1,0.29312117585375785,0.6100000000000001,0
00204229_05,02042,1,0,0.32857052954758315,0.6100000000000001,0
00204229_07,02042,2,1,0.4402813040554916,0.6100000000000001,0
00204229_08,02042,3,0,0.5866000692806935,0.6100000000000001,0
00204229_10,02042,4,1,0.06679329812730951,0.6100000000000001,0
00204301_01,02043,2,1,0.4709289110876681,0.49000000000000005,0
00204301_03,02043,4,1,0.4655478893315221,0.49000000000000005,0
00204301_05,02043,1,1,0.4606232073008963,0.49000000000000005,0
00204301_06,02043,2,1,0.21237248322330093,0.49000000000000005,0
00204301_07,02043,4,1,0.5528187950968964,0.49000000000000005,1
00204301_09,02043,1,1,0.44654498946983684,0.49000000000000005,0
00204301_10,02043,2,0,0.4417061217638914,0.49000000000000005,0
00204307_02,02043,4,1,0.4405824309900216,0.49000000000000005,0
00204307_03,02043,2,1,0.49727771497366424,0.49000000000000005,1
00204307_04,02043,4,0,0.5015509977832655,0.49000000000000005,1
00204307_05,02043,4,1,0.40481208968895654,0.49000000000000005,0
00204307_06,02043,1,0,0.4508980609129469,0.49000000000000005,0
00204307_07,02043,1,1,0.43627059163764953,0.49000000000000005,0
00204308_00,02043,2,1,0.4744534144991881,0.49000000000000005,0
00204308_02,02043,4,1,0.5422058057561924,0.49000000000000005,1
00204308_04,02043,3,1,0.6352189572057857,0.49000000000000005,1
00204308_05,02043,4,1,0.419096168204928,0.49000000000000005,0
00204308_07,02043,2,1,0.4189344953509474,0.49000000000000005,0
00204309_03,02043,1,1,0.4390077865787528,0.49000000000000005,0
00204309_10,02043,4,1,0.6203944937956344,0.49000000000000005,1
00204309_11,02043,4,1,0.7745368449810519,0.49000000000000005,1
00204311_01,02043,1,1,0.43350918538941385,0.49000000000000005,0
00204311_06,02043,2,0,0.37773066144621104,0.49000000000000005,0
00204311_07,02043,4,0,0.5298018713776971,0.49000000000000005,1
00204311_08,02043,3,1,0.20085618493827317,0.49000000000000005,0
00204311_10,02043,2,1,0.4624954331020506,0.49000000000000005,0
00204311_11,02043,4,1,0.3310349866808836,0.49000000000000005,0
00204313_02,02043,4,1,0.49279041769394405,0.49000000000000005,1
00204313_03,02043,4,1,0.46980764928124297,0.49000000000000005,0
00204313_06,02043,1,1,0.4406996097068264,0.49000000000000005,0
00204313_08,02043,2,0,0.5123124673594549,0.49000000000000005,1
00204313_09,02043,4,0,0.5269972058841655,0.49000000000000005,1
00204313_10,02043,4,1,5.548148170304803e-05,0.49000000000000005,0
00204318_01,02043,4,0,0.5072692398899423,0.49000000000000005,1
00204318_02,02043,1,1,0.4661974590421299,0.49000000000000005,0
00204318_03,02043,1,1,0.44886233842815065,0.49000000000000005,0
00204318_04,02043,2,1,0.47418047607289543,0.49000000000000005,0
00204318_06,02043,1,1,0.4495411153093971,0.49000000000000005,0
00204318_08,02043,1,1,0.45271439469967667,0.49000000000000005,0
00204318_10,02043,2,1,0.4819082620088095,0.49000000000000005,0
00204320_00,02043,4,1,0.5022586115558179,0.49000000000000005,1
00204320_03,02043,1,1,0.43815691266124934,0.49000000000000005,0
00204320_05,02043,4,0,0.5799374803321046,0.49000000000000005,1
00204320_06,02043,2,1,0.49597600389634977,0.49000000000000005,1
00204320_08,02043,4,1,0.5457202826580541,0.49000000000000005,1
00204324_01,02043,4,1,0.4150500643676841,0.49000000000000005,0
00204324_03,02043,1,1,0.3906346162150063,0.49000000000000005,0
00204324_04,02043,2,1,0.4761613088026411,0.49000000000000005,0
00204326_00,02043,4,1,0.47695955463814277,0.49000000000000005,0
00204326_02,02043,2,1,0.49912265773239706,0.49000000000000005,1
00204326_03,02043,4,0,0.48044847040339717,0.49000000000000005,0
00204326_04,02043,4,1,0.48576146133081644,0.49000000000000005,0
00204326_05,02043,1,1,0.38723317378427413,0.49000000000000005,0
00204326_06,02043,4,1,0.654514394779873,0.49000000000000005,1
00204326_07,02043,1,1,0.47223439005604434,0.49000000000000005,0
00204326_08,02043,3,1,0.5655834227290537,0.49000000000000005,1
00204326_09,02043,3,0,0.5993583154897807,0.49000000000000005,1
00204326_10,02043,4,1,0.4547854625913625,0.49000000000000005,0
00204328_00,02043,4,1,0.5328692110614617,0.49000000000000005,1
00204328_01,02043,2,0,0.4236917462228056,0.49000000000000005,0
00204328_02,02043,4,0,0.6952474980086804,0.49000000000000005,1
00204328_03,02043,2,1,0.5376066404761959,0.49000000000000005,1
00204328_04,02043,3,1,0.6045598083586204,0.49000000000000005,1
00204328_05,02043,4,1,0.47446596510259986,0.49000000000000005,0
00204328_07,02043,3,1,0.1603193148683594,0.49000000000000005,0
00204329_02,02043,4,1,0.4881514174585158,0.49000000000000005,0
00204329_03,02043,3,1,0.1976112493528475,0.49000000000000005,0
00204329_04,02043,1,1,0.451542448533233,0.49000000000000005,0
00204329_05,02043,1,1,0.45435256746532,0.49000000000000005,0
00204329_07,02043,2,1,0.5098656485737775,0.49000000000000005,1
00204329_08,02043,3,0,0.621569335425601,0.49000000000000005,1
00204329_10,02043,4,1,0.5675739284088414,0.49000000000000005,1
00204401_01,02044,2,1,0.49021964879221236,0.53,0
00204401_03,02044,4,1,0.5024678101469723,0.53,0
00204401_05,02044,1,0,0.5151265277337916,0.53,0
00204401_06,02044,2,1,0.5236691748458202,0.53,0
00204401_07,02044,4,1,0.3255759714960641,0.53,0
00204401_09,02044,1,1,0.5057838399716112,0.53,0
00204401_10,02044,2,1,0.46874461124309524,0.53,0
00204407_02,02044,4,1,0.4221837142744093,0.53,0
00204407_03,02044,2,1,0.4850153905608248,0.53,0
00204407_04,02044,4,1,0.48407710188746983,0.53,0
00204407_05,02044,4,1,0.4744449090724057,0.53,0
00204407_06,02044,1,1,0.5071563190139886,0.53,0
00204407_07,02044,1,1,0.49912000490676744,0.53,0
00204408_00,02044,2,0,0.4873953155038799,0.53,0
00204408_02,02044,4,1,0.5118220471335733,0.53,0
00204408_04,02044,3,1,0.39349301640148954,0.53,0
00204408_05,02044,4,1,0.5177202084970931,0.53,0
00204408_07,02044,2,1,0.34890765003780416,0.53,0
00204409_03,02044,1,1,0.5034290905053743,0.53,0
00204409_10,02044,4,1,0.46853537978932935,0.53,0
00204409_11,02044,4,1,0.31026285389234887,0.53,0
00204411_01,02044,1,0,0.5071563190139886,0.53,0
00204411_06,02044,2,0,0.4868669084721612,0.53,0
00204411_07,02044,4,0,0.21605013230449485,0.53,0
00204411_08,02044,3,1,0.11452663231829963,0.53,0
00204411_10,02044,2,1,0.49403862057997416,0.53,0
00204411_11,02044,4,1,0.3195368411455134,0.53,0
00204413_02,02044,4,1,0.5159401534380132,0.53,0
00204413_03,02044,4,1,0.5115315501296748,0.53,0
00204413_06,02044,1,1,0.5071563190139886,0.53,0
00204413_08,02044,2,1,0.44645307112852944,0.53,0
00204413_09,02044,4,1,0.4856881247950846,0.53,0
00204413_10,02044,4,1,0.03156291894846507,0.53,0
00204418_01,02044,4,0,0.48881823787773404,0.53,0
00204418_02,02044,1,1,0.5002355530951241,0.53,0
00204418_03,02044,1,1,0.5034672159847168,0.53,0
00204418_04,02044,2,0,0.4964467716122553,0.53,0
00204418_06,02044,1,1,0.5099246772520509,0.53,0
00204418_08,02044,1,1,0.492217488067148,0.53,0
00204418_10,02044,2,1,0.48328369680979455,0.53,0
00204420_00,02044,4,1,0.5178690827124138,0.53,0
00204420_03,02044,1,1,0.5071563190139886,0.53,0
00204420_05,02044,4,1,0.48664792126076056,0.53,0
00204420_06,02044,2,1,0.4850153905608248,0.53,0
00204420_08,02044,4,1,0.43002656329124506,0.53,0
00204424_01,02044,4,1,0.3541688794351094,0.53,0
00204424_03,02044,1,1,0.5103944117763499,0.53,0
00204424_04,02044,2,1,0.5087283682216037,0.53,0
00204426_00,02044,4,1,0.5211427438097427,0.53,0
00204426_02,02044,2,1,0.36272417542336954,0.53,0
00204426_03,02044,4,1,0.503094584352261,0.53,0
00204426_04,02044,4,0,0.5284843850654816,0.53,0
00204426_05,02044,1,0,0.5415011133517523,0.53,1
00204426_06,02044,4,0,0.45965661251317913,0.53,0
00204426_07,02044,1,1,0.506175935715905,0.53,0
00204426_08,02044,3,1,0.5963229536819887,0.53,1
00204426_09,02044,3,1,0.4927662627502937,0.53,0
00204426_10,02044,4,1,0.5178690827124138,0.53,0
00204428_00,02044,4,1,0.5023701670746038,0.53,0
00204428_01,02044,2,1,0.47796180941493427,0.53,0
00204428_02,02044,4,1,0.38541475533579383,0.53,0
00204428_03,02044,2,1,0.4380093237792795,0.53,0
00204428_04,02044,3,1,0.4300451710380522,0.53,0
00204428_05,02044,4,1,0.3489937261860468,0.53,0
00204428_07,02044,3,0,0.3936092287645504,0.53,0
00204429_02,02044,4,1,0.48119756368889427,0.53,0
00204429_03,02044,3,1,0.45226242783079473,0.53,0
00204429_04,02044,1,1,0.5023708779609576,0.53,0
00204429_05,02044,1,1,0.5039470003011884,0.53,0
00204429_07,02044,2,1,0.4813813832443477,0.53,0
00204429_08,02044,3,0,0.6860215956784315,0.53,1
00204429_10,02044,4,1,0.47509466653483157,0.53,0
00204501_01,02045,2,1,0.648511853510212,0.49000000000000005,1
00204501_03,02045,4,0,0.6675106464591178,0.49000000000000005,1
00204501_05,02045,1,1,0.38449147627435765,0.49000000000000005,0
00204501_06,02045,2,1,0.45290245471678137,0.49000000000000005,0
00204501_07,02045,4,1,0.9989131284016655,0.49000000000000005,1
00204501_09,02045,1,0,0.6917104807576127,0.49000000000000005,1
00204501_10,02045,2,0,0.021896586715704262,0.49000000000000005,0
00204507_02,02045,4,1,0.5985612040869615,0.49000000000000005,1
00204507_03,02045,2,1,0.7029212802195539,0.49000000000000005,1
00204507_04,02045,4,1,0.6805041957238105,0.49000000000000005,1
00204507_05,02045,4,1,0.6060246076020169,0.49000000000000005,1
00204507_06,02045,1,1,0.3903889209361748,0.49000000000000005,0
00204507_07,02045,1,0,0.3178368197345991,0.49000000000000005,0
00204508_00,02045,2,1,0.6052563479611649,0.49000000000000005,1
00204508_02,02045,4,1,0.40084648245445237,0.49000000000000005,0
00204508_04,02045,3,0,0.4780005669295054,0.49000000000000005,0
00204508_05,02045,4,0,0.6953040213217683,0.49000000000000005,1
00204508_07,02045,2,0,0.6537084862565435,0.49000000000000005,1
00204509_03,02045,1,1,0.4350112567989981,0.49000000000000005,0
00204509_10,02045,4,0,0.32229420733069897,0.49000000000000005,0
00204509_11,02045,4,0,0.0001425812647633628,0.49000000000000005,0
00204511_01,02045,1,1,0.6106545098794006,0.49000000000000005,1
00204511_06,02045,2,1,0.37753577866096344,0.49000000000000005,0
00204511_07,02045,4,1,0.5362498845239271,0.49000000000000005,1
00204511_08,02045,3,0,0.4884485232488592,0.49000000000000005,0
00204511_10,02045,2,0,0.5754919855825082,0.49000000000000005,1
00204511_11,02045,4,0,0.869140239625531,0.49000000000000005,1
00204513_02,02045,4,1,0.5728875911974726,0.49000000000000005,1
00204513_03,02045,4,1,0.4897901334050652,0.49000000000000005,0
00204513_06,02045,1,1,0.555266227243288,0.49000000000000005,1
