token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,probability_T1,probability_T2,probability_T3,probability_T4
00203126_10,02031,1,T4,T1,0.5267142124910045,0.06406368136989804,0.014479868915512749,0.3947422372235848
00203128_00,02031,1,T4,T1,0.5316125436633682,0.08001353248800817,0.017052173255865968,0.37132175059275757
00203128_01,02031,1,T2,T4,0.19135135051296084,0.10261786767990044,0.18985148468754534,0.5161792971195934
00203128_03,02031,1,T2,T1,0.42802414902348873,0.12902042401512018,0.08889497222226825,0.3540604547391227
00203128_04,02031,1,T3,T4,0.34237756355904164,0.06257866311214647,0.06471819623201047,0.5303255770968015
00203128_05,02031,1,T4,T4,0.23385993805439625,0.14137912948058928,0.170646964404498,0.4541139680605165
00203129_02,02031,1,T4,T1,0.38975116060529336,0.24153056958193356,0.13719373480945887,0.2315245350033142
00203129_03,02031,1,T3,T4,0.2630618020162047,0.21026484020355904,0.14280919230826467,0.38386416547197166
00203129_04,02031,1,T1,T1,0.43113993099754727,0.16091954929796823,0.036110264548476205,0.3718302551560083
00203129_05,02031,1,T1,T4,0.42882867218660614,0.089389116890455,0.0325218842889636,0.4492603266339753
00203129_07,02031,1,T2,T1,0.344742635733349,0.2646058289532604,0.1315203605642642,0.25913117474912634
00203129_08,02031,1,T3,T1,0.3299803686969194,0.2874945617814337,0.24497265234772408,0.13755241717392283
00203129_10,02031,1,T4,T1,0.4289543876721623,0.1939466908381873,0.128714770618081,0.24838415087156926
00203301_01,02033,1,T2,T2,0.17760764206347956,0.29329908386316655,0.28587559716999006,0.24321767690336374
00203301_03,02033,1,T4,T4,0.3921340479214108,0.0878417575628271,0.09574311561923504,0.42428107889652705
00203301_05,02033,1,T1,T1,0.4658897509668677,0.20183956556274174,0.07150847051610673,0.26076221295428376
00203301_06,02033,1,T2,T3,0.2432488231249347,0.29306709149230836,0.3184181510388067,0.14526593434395033
00203301_07,02033,1,T4,T4,0.1156932581087072,0.18650873701230483,0.25592351936572183,0.4418744855132662
00203301_09,02033,1,T1,T1,0.40609283392784346,0.19328104247797215,0.10647773547090329,0.29414838812328103
00203301_10,02033,1,T2,T1,0.3699946623612727,0.3048277232302597,0.12078340962197293,0.20439420478649464
00203307_02,02033,1,T4,T4,0.3960445590995237,0.0942765539308655,0.10000381026960828,0.40967507670000247
00203307_03,02033,1,T2,T2,0.29500446440323136,0.31880196933227634,0.11727821352553251,0.2689153527389597
00203307_04,02033,1,T4,T4,0.10864436834769291,0.10552244410121521,0.15437247739296173,0.6314607101581301
00203307_05,02033,1,T4,T1,0.3948806417871299,0.105874843499627,0.12951504474822015,0.369729469965023
00203307_06,02033,1,T1,T1,0.41976160143133134,0.3357484810400841,0.06692362882665245,0.17756628870193203
00203307_07,02033,1,T1,T1,0.47128480088769437,0.2758647469234548,0.081257385441911,0.17159306674693986
00203308_00,02033,1,T2,T1,0.3553893120705628,0.24719997208718777,0.23006443513888586,0.16734628070336371
00203308_02,02033,1,T4,T4,0.2848564625797296,0.16379676679388241,0.20507451493999101,0.346272255686397
00203308_04,02033,1,T3,T3,0.22985200975818607,0.2950866385071437,0.3158570928308715,0.15920425890379886
00203308_05,02033,1,T4,T4,0.0631587715842357,0.07897682961785024,0.25490925824043753,0.6029551405574765
00203308_07,02033,1,T2,T3,0.2760147130638124,0.302999234711592,0.3108120479152623,0.11017400430933336
00203309_03,02033,1,T1,T1,0.4129091154907553,0.24689327412186815,0.0900969854918139,0.2501006248955628
00203309_10,02033,1,T4,T1,0.43339242907671416,0.22020631802738586,0.1342557020654816,0.2121455508304184
00203309_11,02033,1,T4,T4,0.013790445540353623,0.04167692502686128,0.15553333515383777,0.7889992942789473
00203311_01,02033,1,T1,T4,0.352809993537072,0.1467581514242671,0.09867106147009884,0.40176079356856215
00203311_06,02033,1,T2,T1,0.3815430520927955,0.27242267418594274,0.11686636545575065,0.229167908265511
00203311_07,02033,1,T4,T4,0.3542348234744582,0.1872399991922905,0.07394083526309365,0.38458434207015774
00203311_08,02033,1,T3,T3,0.17025390882026906,0.2467738732943334,0.49828315121915073,0.08468906666624691
00203311_10,02033,1,T2,T1,0.4133482001598772,0.19250596487462532,0.07150591117274947,0.3226399237927479
00203311_11,02033,1,T4,T4,0.05432786005408272,0.0928773708345126,0.2932608205074744,0.5595339486039304
00203313_02,02033,1,T4,T1,0.4342672221565589,0.08513515721357065,0.09146031072135057,0.3891373099085199
00203313_03,02033,1,T4,T1,0.4045865467182546,0.10039321633239956,0.11175796879106698,0.3832622681582789
00203313_06,02033,1,T1,T4,0.21158012170650725,0.13957088187811337,0.28287691528247877,0.3659720811329006
00203313_08,02033,1,T2,T2,0.3068099451317571,0.645591260203239,0.019052900480994832,0.028545894184008998
00203313_09,02033,1,T4,T4,0.1369343960817572,0.105420741401788,0.22942452435060076,0.528220338165854
00203313_10,02033,1,T4,T4,0.1717438318458591,0.19703340659141075,0.2042924067513743,0.42693035481135583
00203318_01,02033,1,T4,T4,0.33450570288204867,0.1051215509862959,0.13614073149768335,0.4242320146339721
00203318_02,02033,1,T1,T1,0.5208357898315171,0.18886437445099308,0.03343043124907491,0.25686940446841483
00203318_03,02033,1,T1,T1,0.4071888469874823,0.09958566789318049,0.12027572672263503,0.37294975839670214
00203318_04,02033,1,T2,T1,0.3881558262675259,0.27682783286031776,0.2144705613425342,0.1205457795296223
00203318_06,02033,1,T1,T1,0.4020560981436352,0.36663477413805107,0.10818128990810968,0.12312783781020406
00203318_08,02033,1,T1,T1,0.47814818156223293,0.21729191540814033,0.10599391115071273,0.19856599187891405
00203318_10,02033,1,T2,T2,0.23463225538472524,0.41594669791430633,0.2156536761559332,0.13376737054503515
00203320_00,02033,1,T4,T3,0.04726075580277521,0.044866013287474596,0.4891432921019306,0.41872993880781945
00203320_03,02033,1,T1,T4,0.3593945908060081,0.088617552958918,0.11947802985209799,0.4325098263829759
00203320_05,02033,1,T4,T4,0.3075764699533002,0.12263036717712185,0.10853613625775956,0.4612570266118183
00203320_06,02033,1,T2,T4,0.2768849444416156,0.2563875351923482,0.0977496366386218,0.36897788372741425
00203320_08,02033,1,T4,T4,0.14351824420608494,0.15295198210032185,0.22300289151449013,0.4805268821791031
00203324_01,02033,1,T4,T4,0.0368674513696769,0.044465814423066186,0.057879932500721064,0.8607868017065358
00203324_03,02033,1,T1,T1,0.40100966973893404,0.307909566569002,0.07218310571205773,0.21889765798000627
00203324_04,02033,1,T2,T2,0.11962752818024419,0.460550917637086,0.3532448051378895,0.06657674904478032
00203326_00,02033,1,T4,T4,0.16675646867668556,0.09811487454874777,0.16008511375566578,0.5750435430189008
00203326_02,02033,1,T2,T3,0.24156236926270216,0.28310519199721573,0.32671974642504686,0.14861269231503527
00203326_03,02033,1,T4,T1,0.4066546273647397,0.12006298352854355,0.13469072692801287,0.338591662178704
00203326_04,02033,1,T4,T4,0.05637755358908873,0.12332445497664875,0.2489519977613491,0.5713459936729134
00203326_05,02033,1,T1,T1,0.39400607706984925,0.2023378177232744,0.14950930735947726,0.25414679784739913
00203326_06,02033,1,T4,T4,0.07343200695694863,0.13026478012962003,0.26126259704233845,0.5350406158710929
00203326_07,02033,1,T1,T2,0.29810008538428884,0.5177674397661438,0.09817702266062245,0.08595545218894475
00203326_08,02033,1,T3,T2,0.12965805127583901,0.581596684738346,0.2543361734263561,0.03440909055945882
00203326_09,02033,1,T3,T3,0.07556716617445368,0.1397134065386693,0.5619326198195886,0.2227868074672884
00203326_10,02033,1,T4,T4,0.3281084783850409,0.2308852389585241,0.1096773942339195,0.3313288884225155
00203328_00,02033,1,T4,T1,0.5139276297133053,0.10921490761775443,0.04889664267520167,0.3279608199937388
00203328_01,02033,1,T2,T3,0.22034977294151092,0.2164490211844987,0.33329691666264233,0.22990428921134792
00203328_02,02033,1,T4,T4,0.09175229549571978,0.07374217486679453,0.12858761603304256,0.7059179136044431
00203328_03,02033,1,T2,T3,0.22850802663669673,0.3343069816334342,0.3677540195218387,0.06943097220803042
00203328_04,02033,1,T3,T4,0.24989961043338413,0.14050511050872644,0.24257761371370976,0.3670176653441797
00203328_05,02033,1,T4,T4,0.06236773643347169,0.09202883382392242,0.13675754630298287,0.7088458834396231
00203328_07,02033,1,T3,T4,0.002594948883782701,0.018280990713116767,0.004115647204341538,0.9750084131987591
00203329_02,02033,1,T4,T4,0.12485429866116286,0.10022757741525452,0.15181707581512746,0.6231010481084551
00203329_03,02033,1,T3,T1,0.4511564451357572,0.08804372375532088,0.17381594165924516,0.28698388944967684
00203329_04,02033,1,T1,T1,0.5250111355249862,0.20140007203855018,0.047715666134386006,0.2258731263020776
00203329_05,02033,1,T1,T1,0.3971770982255406,0.14612260589105155,0.11023136868364329,0.3464689271997646
00203329_07,02033,1,T2,T2,0.25341026498252317,0.48375397303680584,0.19565286364872086,0.06718289833195014
00203329_08,02033,1,T3,T4,0.00014482118354141414,0.012898110064782206,0.0006007277924863485,0.98635634095919
00203329_10,02033,1,T4,T1,0.4885805106127805,0.10883810207017816,0.038197650811584466,0.36438373650545686
00203401_01,02034,1,T2,T4,0.2707333633397884,0.16497670966977718,0.17822276271668988,0.3860671642737445
00203401_03,02034,1,T4,T4,0.3750417824991835,0.08009672105094631,0.08569709928981425,0.45916439716005586
00203401_05,02034,1,T1,T1,0.4573616926452975,0.18375802633408903,0.07256631546800286,0.28631396555261057
00203401_06,02034,1,T2,T2,0.24765770042778196,0.3221568675901958,0.26453677167155304,0.16564866031046918
00203401_07,02034,1,T4,T4,0.3363609038458807,0.17027790354399724,0.11561586810523926,0.37774532450488285
00203401_09,02034,1,T1,T1,0.41641834907613157,0.19944228293391048,0.09543658236764141,0.2887027856223165
00203401_10,02034,1,T2,T1,0.37136471515690145,0.34159671427831595,0.12815717577209548,0.158881394792687
00203407_02,02034,1,T4,T4,0.24325014362006755,0.10967867096283772,0.11967179359007692,0.5273993918270178
00203407_03,02034,1,T2,T1,0.41402527046119014,0.18754522242843447,0.07025155462397141,0.328177952486404
00203407_04,02034,1,T4,T4,0.351798657064777,0.11735419251477251,0.1329627590864286,0.3978843913340219
00203407_05,02034,1,T4,T4,0.3046284084105035,0.11977288554868168,0.14132932080893595,0.43426938523187897
00203407_06,02034,1,T1,T1,0.468763706134554,0.09198224330294265,0.040000262277960726,0.3992537882845426
00203407_07,02034,1,T1,T1,0.5453862462730844,0.1920301051339643,0.049172617812816684,0.21341103078013465
00203408_00,02034,1,T2,T1,0.4146133288358782,0.18786779889754288,0.16978626686034393,0.22773260540623497
00203408_02,02034,1,T4,T1,0.39299891172111706,0.1711232806774719,0.09739520861375996,0.33848259898765104
00203408_04,02034,1,T3,T1,0.3029216840829843,0.2505945999261865,0.23357310582841545,0.2129106101624138
00203408_05,02034,1,T4,T4,0.260156255917926,0.16124524421950598,0.18270422906458167,0.39589427079798634
00203408_07,02034,1,T2,T1,0.35361314603831734,0.2821856392977554,0.1977451579143798,0.16645605674954742
00203409_03,02034,1,T1,T1,0.45201348593515217,0.07369319085949913,0.07746537899552085,0.3968279442098278
00203409_10,02034,1,T4,T4,0.11909992938671617,0.14058920849668405,0.20343802525251753,0.5368728368640823
00203409_11,02034,1,T4,T4,3.098422020011469e-08,4.725012962402855e-07,1.7405050300750528e-08,0.9999994791094333
00203411_01,02034,1,T1,T1,0.40130159281642047,0.11607257001763427,0.15855179379899104,0.32407404336695417
00203411_06,02034,1,T2,T2,0.04686680792352345,0.5057550853713143,0.2221336129091483,0.22524449379601397
00203411_07,02034,1,T4,T1,0.4314009847598322,0.20267129774452794,0.11506917706009846,0.2508585404355414
00203411_08,02034,1,T3,T2,0.20165084046263235,0.33574094980137453,0.32734128320225225,0.13526692653374092
00203411_10,02034,1,T2,T4,0.3568637887427833,0.13657771013547132,0.08135849246210743,0.4252000086596381
00203411_11,02034,1,T4,T4,0.06878757533188694,0.11880838803866173,0.21722992149824374,0.5951741151312074
00203413_02,02034,1,T4,T4,0.3893167092842337,0.07783905645659714,0.07544369473737736,0.45740053952179177
00203413_03,02034,1,T4,T4,0.39103347028543733,0.08593254649718127,0.08618913577896434,0.43684484743841706
00203413_06,02034,1,T1,T4,0.3320164852605087,0.11856883179603706,0.18832991433482857,0.3610847686086257
00203413_08,02034,1,T2,T1,0.35766135206509525,0.23867800650193632,0.2092597833316654,0.1944008581013031
00203413_09,02034,1,T4,T4,0.31039554822691884,0.13565193160443362,0.16346324351252964,0.3904892766561179
00203413_10,02034,1,T4,T4,9.83675017323351e-05,0.1149049639946829,0.1296456144616899,0.7553510540418948
00203418_01,02034,1,T4,T4,0.26782729077735223,0.1423178494857105,0.15314455434477647,0.43671030539216077
00203418_02,02034,1,T1,T4,0.3955610375094713,0.1453190359428653,0.054210444771727095,0.40490948177593633
00203418_03,02034,1,T1,T1,0.41561785640460014,0.07819482567662098,0.0919704740502997,0.4142168438684792
00203418_04,02034,1,T2,T2,0.28397092910238525,0.3567537012937515,0.2722129783904037,0.08706239121345954
00203418_06,02034,1,T1,T1,0.4030134450141552,0.21249241331981675,0.10773594673748957,0.2767581949285384
00203418_08,02034,1,T1,T1,0.4012963795917262,0.20332383503899581,0.10377088148681697,0.2916089038824611
00203418_10,02034,1,T2,T4,0.2278022398402822,0.27192419804746104,0.14368292382746467,0.356590638284792
00203420_00,02034,1,T4,T1,0.3669553046564009,0.17017882102592047,0.1000524455687611,0.36281342874891753
00203420_03,02034,1,T1,T1,0.4474151321862511,0.08223754546131647,0.09146434473100899,0.37888297762142337
00203420_05,02034,1,T4,T4,0.3320146394990471,0.12780879364220082,0.07882682703888133,0.4613497398198707
00203420_06,02034,1,T2,T1,0.6358921841935852,0.14968677477170703,0.04317496249947525,0.17124607853523263
00203420_08,02034,1,T4,T4,0.1830953484764639,0.17715943980656762,0.19089587177477338,0.44884933994219517
00203424_01,02034,1,T4,T4,0.20753198982380414,0.16114531661389306,0.14626127455668378,0.48506141900561905
00203424_03,02034,1,T1,T1,0.5429640613571799,0.17533857398086017,0.058467187056360996,0.22323017760559893
00203424_04,02034,1,T2,T1,0.3397902683914829,0.29346143895725674,0.1079948239988852,0.25875346865237514
00203426_00,02034,1,T4,T1,0.40988182398374784,0.21484528020993482,0.08692070685899655,0.28835218894732084
00203426_02,02034,1,T2,T2,0.20366005032227097,0.3960447129634375,0.24694513107207566,0.1533501056422159
00203426_03,02034,1,T4,T1,0.40314020650986554,0.09671881533423497,0.1119216425065389,0.3882193356493606
00203426_04,02034,1,T4,T4,0.14370302263569565,0.23342724081522023,0.2829989063934369,0.3398708301556471
00203426_05,02034,1,T1,T1,0.4263057502535561,0.19838701179815357,0.11459076727900223,0.2607164706692882
00203426_06,02034,1,T4,T4,0.07780088812859842,0.12145856000338773,0.28868929910819485,0.512051252759819
00203426_07,02034,1,T1,T1,0.5218875588193903,0.20351681170745087,0.0788888096812959,0.19570681979186294
00203426_08,02034,1,T3,T1,0.294149114773793,0.2236813757966008,0.22705497181185538,0.2551145376177508
00203426_09,02034,1,T3,T4,0.1325320042075802,0.1986639094640131,0.2826187522513316,0.38618533407707517
00203426_10,02034,1,T4,T4,0.24973215515533048,0.2623110686446203,0.06744001624969992,0.4205167599503494
00203428_00,02034,1,T4,T1,0.44310966855279976,0.13605438700662803,0.0506554082556908,0.37018053618488134
00203428_01,02034,1,T2,T1,0.32997029138145506,0.3143967568472928,0.2373018034457464,0.11833114832550576
00203428_02,02034,1,T4,T4,0.26119621130953813,0.09157246590979969,0.08205751647702964,0.5651738063036327
00203428_03,02034,1,T2,T2,0.31474938665005714,0.3168837960871382,0.22713007217736872,0.14123674508543585
00203428_04,02034,1,T3,T4,0.3265787681003084,0.13287188493027866,0.18395560381777995,0.35659374315163306
00203428_05,02034,1,T4,T4,0.3135250695597107,0.11080175043603892,0.06513292313853278,0.5105402568657176
00203428_07,02034,1,T3,T1,0.41521255278733915,0.2341006031438793,0.19519999196223187,0.15548685210654967
00203429_03,02034,1,T3,T2,4.252083526624102e-06,0.7577010224251728,0.1695271340856656,0.07276759140563477
00203429_04,02034,1,T1,T4,0.39675646791918173,0.11429589652085197,0.04701559374115403,0.44193204181881235
00203429_05,02034,1,T1,T1,0.5075140801499105,0.08887775063052844,0.035725199073363634,0.3678829701461974
00203429_07,02034,1,T2,T2,0.38676476689002226,0.3895618084750626,0.10687015487550157,0.11680326975941352
00203429_08,02034,1,T3,T4,7.149434394615173e-05,0.3567839759176003,0.14279153707127853,0.5003529926671751
00203429_10,02034,1,T4,T4,0.24001998616149883,0.09316722362774539,0.043871136229441,0.6229416539813147
00203501_01,02035,1,T2,T4,0.19345613289315816,0.1305569848336438,0.26794487223532476,0.40804201003787316
00203501_03,02035,1,T4,T4,0.32035031695708893,0.05656607218268643,0.06882260975876217,0.5542610011014625
00203501_05,02035,1,T1,T1,0.45035764490202596,0.1338851993621951,0.08728575824515922,0.32847139749061977
00203501_06,02035,1,T2,T3,0.05568906113001344,0.4126178703688307,0.44868257526968597,0.08301049323146996
00203501_07,02035,1,T4,T4,0.1369691712199767,0.07931632958135419,0.09549087223178188,0.6882236269668872
00203501_09,02035,1,T1,T2,0.3522424293575724,0.42300578136901296,0.06712263911322887,0.15762915016018578
00203507_02,02035,1,T4,T4,0.1564840426518828,0.05167477793134892,0.07729131640906226,0.7145498630077061
00203507_04,02035,1,T4,T4,0.33546664840002394,0.08153524426193474,0.10292131942439632,0.48007678791364505
00203507_05,02035,1,T4,T4,0.24776111278491708,0.06603859486914924,0.07639398461605161,0.6098063077298821
00203507_06,02035,1,T1,T1,0.4730969248882927,0.1483596604724748,0.041695258682242206,0.33684815595699036
00203507_07,02035,1,T1,T1,0.46614928917762194,0.1240439217017932,0.09888442104266186,0.310922368077923
00203508_00,02035,1,T2,T2,1.6000132638120572e-05,0.9057592640155645,0.09403098908495719,0.0001937467668403817
00203508_02,02035,1,T4,T4,0.35303417511702184,0.1435454283584454,0.07467655834922948,0.42874383817530337
00203508_05,02035,1,T4,T4,0.016600085670577004,0.043022683554465736,0.12409327782734751,0.8162839529476098
00203508_07,02035,1,T2,T3,0.14758218693803818,0.3499530921961328,0.4057686372412353,0.09669608362459364
00203509_03,02035,1,T1,T1,0.4371628030799223,0.0807181098017972,0.07146406991290467,0.4106550172053759
00203509_10,02035,1,T4,T4,0.08931910998471444,0.040738739174384475,0.08015864209904547,0.7897835087418557
00203509_11,02035,1,T4,T4,0.020598227283315163,0.011874287683357816,0.04746456537152175,0.9200629196618053
00203511_06,02035,1,T2,T1,0.5034399295750692,0.2829245458063325,0.0704100682233558,0.14322545639524245
00203511_07,02035,1,T4,T1,0.42280866143582874,0.19484089802625867,0.0542898315786372,0.32806060895927536
00203511_08,02035,1,T3,T3,0.06682636598326007,0.27861677625666925,0.6228731503760085,0.03168370738406202
00203511_11,02035,1,T4,T4,0.008454537606070194,0.008072449924839182,0.12877388380201396,0.8546991286670766
00203513_02,02035,1,T4,T1,0.46537159224779495,0.06685372984607713,0.04604313282999464,0.4217315450761333
00203513_03,02035,1,T4,T4,0.19191216528416716,0.12141444003157159,0.19917714271423692,0.48749625197002433
00203513_06,02035,1,T1,T3,0.22973136201402655,0.18120750243690864,0.32752405343539565,0.2615370821136692
00203513_08,02035,1,T2,T3,0.21978065904777253,0.25374757017804883,0.37495259326617203,0.15151917750800661
00203513_10,02035,1,T4,T4,0.12010142373265223,0.10629401990095302,0.070088700513826,0.7035158558525688
00203518_02,02035,1,T1,T1,0.5699905450416771,0.14436447623211773,0.026663124482526345,0.2589818542436788
00203518_03,02035,1,T1,T4,0.4162831524590311,0.08360804846511548,0.07977582086831728,0.4203329782075362
00203518_04,02035,1,T2,T2,0.07861539545061463,0.5617051320844904,0.20772429525015113,0.15195517721474402
00203518_08,02035,1,T1,T1,0.4847353398048616,0.1706203687745211,0.0856833836786273,0.25896090774199
00203518_10,02035,1,T2,T1,0.5091393181765465,0.22538248591658597,0.07388174538945377,0.19159645051741367
00203520_00,02035,1,T4,T4,0.35149023260269147,0.08455385598049799,0.024772241313465455,0.5391836701033451
00203520_03,02035,1,T1,T4,0.3682614782032047,0.05024675068024736,0.061172716044580674,0.5203190550719673
00203520_05,02035,1,T4,T4,0.22525197752637915,0.07127861936567367,0.04761728734200992,0.6558521157659373
00203520_06,02035,1,T2,T2,0.21292421609507195,0.5294975436391998,0.16152906264002237,0.09604917762570596
00203520_08,02035,1,T4,T4,0.11179284444211249,0.053708304774510544,0.0497845212238524,0.7847143295595246
00203524_01,02035,1,T4,T3,0.012935332555976054,0.05302810127679163,0.913099538465633,0.020937027701599383
00203524_03,02035,1,T1,T1,0.47718396944515123,0.2651446943998959,0.049132022091888765,0.20853931406306409
00203524_04,02035,1,T2,T2,0.1955289040133367,0.34827940058621554,0.21259073722241978,0.24360095817802807
00203526_00,02035,1,T4,T4,0.22097325587694489,0.12191078462586322,0.05955741111198762,0.5975585483852043
00203526_04,02035,1,T4,T2,1.2208812599650082e-05,0.9998350415868343,3.330894120242609e-06,0.00014941870644587018
00203526_05,02035,1,T1,T1,0.46700119332044193,0.19833824748204598,0.12494537191951288,0.2097151872779992
00203526_06,02035,1,T4,T4,0.015240098791697554,0.016528667104997872,0.1003756727502432,0.8678555613530614
00203526_07,02035,1,T1,T3,1.3247064681751452e-07,1.149710096551482e-06,0.9959510819155557,0.004047635903700894
00203526_08,02035,1,T3,T2,0.43885920116281185,0.5556317618152323,0.0026478457878365246,0.0028611912341192395
00203526_09,02035,1,T3,T3,0.19156646025573948,0.20447328574472176,0.39640057107827276,0.2075596829212661
00203526_10,02035,1,T4,T4,0.378994397682229,0.11183770830658986,0.04120905335322879,0.4679588406579524
00203528_00,02035,1,T4,T4,0.39378568284847404,0.13433876606731984,0.06585413424896142,0.4060214168352447
00203528_01,02035,1,T2,T2,9.33499586655039e-07,0.8176615856121113,0.004340053936527148,0.1779974269517749
00203528_02,02035,1,T4,T4,0.023555271247477614,0.025446683025972437,0.12187779591774761,0.8291202498088023
00203528_03,02035,1,T2,T2,0.10749068254232655,0.6472460536920327,0.22971256257084532,0.015550701194795593
00203528_04,02035,1,T3,T4,0.13260962518698147,0.129091571592571,0.34991427812977666,0.3883845250906709
00203528_05,02035,1,T4,T4,0.04652654157764333,0.021340525861017964,0.11619786209718504,0.8159350704641537
00203529_02,02035,1,T4,T4,0.010360050899863941,0.009095967314880686,0.04961755272198139,0.9309264290632739
00203529_03,02035,1,T3,T2,0.13723718126890322,0.5410647800797825,0.28184059562273456,0.03985744302857964
00203529_04,02035,1,T1,T4,0.2709052944961887,0.12990295666441412,0.066558459298948,0.5326332895404492
00203529_05,02035,1,T1,T4,0.34068403276370157,0.13571197138432695,0.0756190850884743,0.4479849107634973
00203529_08,02035,1,T3,T2,0.015362854592149946,0.9650418053539498,0.010023819690635786,0.009571520363264394
00203529_10,02035,1,T4,T4,0.3725042980597729,0.09495233859076813,0.06469646475902849,0.46784689859043044
00203801_01,02038,1,T2,T4,0.2581472632046296,0.2308903534023163,0.19981214354431928,0.31115023984873474
00203801_03,02038,1,T4,T4,0.35794591788376495,0.08706423864710737,0.09066990302282628,0.46431994044630126
00203801_05,02038,1,T1,T1,0.379445810645158,0.24620841339352229,0.11795080365033483,0.25639497231098485
00203801_06,02038,1,T2,T2,0.20249193608599197,0.42809792772295885,0.23711876099834303,0.13229137519270612
00203801_07,02038,1,T4,T4,0.21349570006911794,0.10692464893572924,0.0952867613067933,0.5842928896883595
00203801_09,02038,1,T1,T1,0.5004655578887737,0.23015141505823353,0.0682651631499888,0.20111786390300398
00203801_10,02038,1,T2,T3,0.08796390431455098,0.2673049652691787,0.4552020163516124,0.18952911406465803
00203807_03,02038,1,T2,T2,0.3177812091543212,0.3488426452659741,0.09487075715416875,0.23850538842553606
00203807_04,02038,1,T4,T4,0.3728552169232284,0.10845609787359842,0.11523155147854952,0.40345713372462366
00203807_05,02038,1,T4,T1,0.4365512450451758,0.09568711688549507,0.08344888383865105,0.384312754230678
00203807_06,02038,1,T1,T1,0.5662847192200079,0.2451978098694094,0.037668517472634,0.15084895343794877
00203807_07,02038,1,T1,T1,0.4157289538738096,0.34920440780090334,0.0988803163417138,0.1361863219835732
00203808_02,02038,1,T4,T1,0.5087514617963006,0.1873214980837889,0.06740333056978133,0.2365237095501292
00203808_04,02038,1,T3,T2,0.28957942046703006,0.2929985780770925,0.2020701475219564,0.21535185393392098
00203808_05,02038,1,T4,T4,0.12697088794380149,0.07175659073791647,0.1916297779538457,0.6096427433644362
00203808_07,02038,1,T2,T3,1.0417244143027786e-07,7.808542039511905e-06,0.9844934416783145,0.015498645607204596
00203809_10,02038,1,T4,T4,0.2400368428516639,0.15575516484324073,0.15407545964014654,0.4501325326649489
00203809_11,02038,1,T4,T2,0.2089913963326719,0.3951850906929506,0.3043469658913795,0.091476547082998
00203811_01,02038,1,T1,T1,0.4390278062823451,0.09141068278149812,0.11625784175994741,0.3533036691762095
00203811_06,02038,1,T2,T1,0.49546773171332126,0.24950899779987795,0.0594830156025534,0.1955402548842474
00203811_07,02038,1,T4,T2,0.30809774602564266,0.38541525371723345,0.19633673459773035,0.11015026565939358
00203811_08,02038,1,T3,T4,0.1751915857720766,0.07699266886552339,0.2486396895431574,0.4991760558192426
00203813_02,02038,1,T4,T1,0.5139187760122507,0.12362246389309886,0.09629067718092844,0.26616808291372196
00203813_03,02038,1,T4,T4,0.36395975595528346,0.12809104191069826,0.13958317257998454,0.3683660295540337
00203813_06,02038,1,T1,T3,0.1381490268799567,0.24228521145356172,0.5043624870947775,0.11520327457170407
00203813_08,02038,1,T2,T2,0.06923057386159405,0.7267247970163941,0.18882229997030542,0.015222329151706302
00203813_10,02038,1,T4,T4,0.07699587477033651,0.08776628636429044,0.25141409579287405,0.583823743072499
00203818_01,02038,1,T4,T1,0.44888180697195507,0.09554823839619214,0.08318266437192451,0.3723872902599282
00203818_02,02038,1,T1,T1,0.4129396580379919,0.3276933487479722,0.0571114899403728,0.2022555032736631
00203818_03,02038,1,T1,T1,0.4380169436197555,0.11735445934082009,0.11497340311178311,0.3296551939276412
00203818_06,02038,1,T1,T2,0.36865942997610435,0.4245060516222194,0.08552239945273521,0.12131211894894103
00203818_08,02038,1,T1,T4,0.3402833931794111,0.17083974849739042,0.11383705089224543,0.375039807430953
00203818_10,02038,1,T2,T2,0.09642528302929185,0.4445802161345975,0.33990411269526327,0.11909038814084745
00203820_00,02038,1,T4,T1,0.5152588887565753,0.11268469446319625,0.03599492950749958,0.3360614872727287
00203820_03,02038,1,T1,T3,0.2126364204466015,0.2318330448211786,0.39796999284046575,0.157560541891754
00203820_05,02038,1,T4,T4,0.36546236851197184,0.11903682773078128,0.11009202780694398,0.405408775950303
00203820_06,02038,1,T2,T1,0.34966285294341376,0.2773392782901558,0.12631071321568751,0.24668715555074294
00203820_08,02038,1,T4,T4,0.26948107166131796,0.13354217788002148,0.10911070071980092,0.4878660497388597
00203824_01,02038,1,T4,T4,0.22135873808106069,0.11356090029531628,0.10253295133932169,0.5625474102843013
00203824_03,02038,1,T1,T1,0.4476876207152369,0.23183571622961388,0.07887165859649631,0.24160500445865277
00203824_04,02038,1,T2,T2,0.24039940922393907,0.43931256991856354,0.20964795514295415,0.11064006571454328
00203826_00,02038,1,T4,T4,0.3399304885081294,0.0939492052041685,0.06014375426136772,0.5059765520263344
00203826_02,02038,1,T2,T2,0.26094346314346595,0.33136716467227095,0.23884460005471164,0.16884477212955148
00203826_03,02038,1,T4,T1,0.4323731814311462,0.09453938462105384,0.10395163481657797,0.36913579913122196
00203826_04,02038,1,T4,T4,0.13907102557729986,0.07971016648931578,0.14676540027139204,0.6344534076619923
00203826_05,02038,1,T1,T1,0.39583687958706604,0.30494770506749036,0.1411630616789427,0.15805235366650106
00203826_06,02038,1,T4,T4,0.31652726614353804,0.18858909368187649,0.1527584052882339,0.34212523488635166
